deck_url,decklist,popularity,winrate
https://play.limitlesstcg.com/decks/magnezone-skarmory-a2?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Magnemite (A2a-53) | Pokémon (8): 2 Magneton (A1-98) | Pokémon (8): 2 Magnezone (A2-53) | Pokémon (8): 2 Skarmory (A2-111) | Trainer (12): 2 Professor's Research | Trainer (12): 1 Cyrus | Trainer (12): 1 Sabrina | Trainer (12): 1 Red | Trainer (12): 2 Poké Ball | Trainer (12): 1 X Speed | Trainer (12): 2 Giant Cape | Trainer (12): 2 Rocky Helmet,0.018863737239236573,0.518025078369906
https://play.limitlesstcg.com/decks/arceus-ex-carnivine-a2a?game=POCKET&format=standard&set=A2b,Pokémon (7): 2 Carnivine (A2a-9) | Pokémon (7): 2 Arceus ex (A2a-71) | Pokémon (7): 2 Rotom (A2a-35) | Pokémon (7): 1 Shaymin (A2a-69) | Trainer (13): 2 Professor's Research | Trainer (13): 1 Cyrus | Trainer (13): 1 Sabrina | Trainer (13): 1 Pokémon Center Lady | Trainer (13): 1 Dawn | Trainer (13): 1 Red | Trainer (13): 1 Mars | Trainer (13): 2 Poké Ball | Trainer (13): 2 Rocky Helmet | Trainer (13): 1 Giant Cape,0.01575676875277408,0.5004849660523764
https://play.limitlesstcg.com/decks/exeggutor-ex-a1-meowscarada-a2b?game=POCKET&format=standard&set=A2b,Pokémon (10): 2 Sprigatito (A2b-5) | Pokémon (10): 2 Floragato (A2b-6) | Pokémon (10): 2 Meowscarada (A2b-7) | Pokémon (10): 2 Exeggcute (A1-21) | Pokémon (10): 2 Exeggutor ex (A1-23) | Trainer (10): 2 Professor's Research | Trainer (10): 2 Erika | Trainer (10): 1 Red | Trainer (10): 1 Sabrina | Trainer (10): 1 Cyrus | Trainer (10): 2 Poké Ball | Trainer (10): 1 Giant Cape,0.01301967746708093,0.4775
https://play.limitlesstcg.com/decks/darkrai-ex-a2-greninja-a1?game=POCKET&format=standard&set=A2b,Pokémon (11): 2 Froakie (A1-87) | Pokémon (11): 2 Frogadier (A1-88) | Pokémon (11): 2 Greninja (A1-89) | Pokémon (11): 2 Darkrai ex (A2-110) | Pokémon (11): 2 Druddigon (A1a-56) | Pokémon (11): 1 Giratina ex (A2b-35) | Trainer (9): 2 Professor's Research | Trainer (9): 2 Cyrus | Trainer (9): 1 Leaf | Trainer (9): 1 Iono | Trainer (9): 2 Poké Ball | Trainer (9): 1 Giant Cape,0.01154016866400355,0.5097783572359843
https://play.limitlesstcg.com/decks/articuno-ex-a1?game=POCKET&format=standard&set=A2b,Pokémon (2): 2 Articuno ex (A1-84) | Trainer (18): 2 Cyrus | Trainer (18): 2 Professor's Research | Trainer (18): 2 Irida | Trainer (18): 2 Misty | Trainer (18): 1 Sabrina | Trainer (18): 1 Red | Trainer (18): 2 Poké Ball | Trainer (18): 2 Potion | Trainer (18): 1 Red Card | Trainer (18): 2 Giant Cape | Trainer (18): 1 Rocky Helmet,0.011244266903388075,0.4696296296296296
https://play.limitlesstcg.com/decks/darkrai-ex-a2-giratina-ex-a2b?game=POCKET&format=standard&set=A2b,Pokémon (5): 2 Darkrai ex (A2-110) | Pokémon (5): 2 Druddigon (A1a-56) | Pokémon (5): 1 Giratina ex (A2b-35) | Trainer (15): 2 Professor's Research | Trainer (15): 2 Leaf | Trainer (15): 2 Team Rocket Grunt | Trainer (15): 1 Red | Trainer (15): 1 Sabrina | Trainer (15): 1 Cyrus | Trainer (15): 2 Poké Ball | Trainer (15): 1 Red Card | Trainer (15): 2 Giant Cape | Trainer (15): 1 Rocky Helmet,0.007545494895694629,0.4956140350877193
https://play.limitlesstcg.com/decks/rampardos-a2-hitmonlee-a1?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Cranidos (A2-88) | Pokémon (8): 2 Rampardos (A2-89) | Pokémon (8): 2 Hitmonlee (A1-154) | Pokémon (8): 1 Marshadow (A1a-47) | Pokémon (8): 1 Farfetch'd (A1-198) | Trainer (12): 2 Professor's Research | Trainer (12): 1 Red | Trainer (12): 1 Sabrina | Trainer (12): 1 Cyrus | Trainer (12): 1 Iono | Trainer (12): 2 Skull Fossil | Trainer (12): 2 Poké Ball | Trainer (12): 1 X Speed | Trainer (12): 1 Giant Cape,0.0071756176949252844,0.5483234714003945
https://play.limitlesstcg.com/decks/arceus-ex-a2a-meowscarada-a2b?game=POCKET&format=standard&set=A2b,Pokémon (10): 2 Sprigatito (A2b-5) | Pokémon (10): 2 Floragato (A2b-6) | Pokémon (10): 2 Meowscarada (A2b-7) | Pokémon (10): 2 Carnivine (A2a-9) | Pokémon (10): 2 Arceus ex (A2a-71) | Trainer (10): 2 Professor's Research | Trainer (10): 1 Sabrina | Trainer (10): 1 Cyrus | Trainer (10): 1 Red | Trainer (10): 1 Iono | Trainer (10): 1 Team Rocket Grunt | Trainer (10): 1 Leaf | Trainer (10): 2 Poké Ball,0.0071756176949252844,0.5022727272727273
https://play.limitlesstcg.com/decks/wugtrio-ex-a2b-palkia-ex-a2?game=POCKET&format=standard&set=A2b,Pokémon (7): 2 Wiglett (A2b-18) | Pokémon (7): 2 Wugtrio ex (A2b-19) | Pokémon (7): 2 Manaphy (A2-50) | Pokémon (7): 1 Palkia ex (A2-49) | Trainer (13): 2 Dawn | Trainer (13): 2 Irida | Trainer (13): 2 Professor's Research | Trainer (13): 1 Iono | Trainer (13): 2 Poké Ball | Trainer (13): 2 X Speed | Trainer (13): 1 Pokémon Communication | Trainer (13): 1 Giant Cape,0.005992010652463382,0.46475195822454307
https://play.limitlesstcg.com/decks/blastoise-ex-a1-manaphy-a2?game=POCKET&format=standard&set=A2b,Pokémon (9): 2 Squirtle (A1-53) | Pokémon (9): 2 Wartortle (A1-54) | Pokémon (9): 2 Blastoise ex (A1-56) | Pokémon (9): 2 Manaphy (A2-50) | Pokémon (9): 1 Articuno (A1-83) | Trainer (11): 2 Professor's Research | Trainer (11): 2 Irida | Trainer (11): 1 Red | Trainer (11): 1 Iono | Trainer (11): 1 Misty | Trainer (11): 2 Poké Ball | Trainer (11): 1 Pokémon Communication | Trainer (11): 1 Giant Cape,0.005918035212309513,0.41896024464831805
https://play.limitlesstcg.com/decks/darkrai-ex-magnezone-a2?game=POCKET&format=standard&set=A2b,Pokémon (10): 2 Magnemite (A2-51) | Pokémon (10): 2 Magneton (A1-98) | Pokémon (10): 2 Magnezone (A2-53) | Pokémon (10): 2 Darkrai ex (A2-110) | Pokémon (10): 1 Giratina ex (A2b-35) | Pokémon (10): 1 Cyclizar (A2b-68) | Trainer (10): 2 Professor's Research | Trainer (10): 1 Sabrina | Trainer (10): 1 Red | Trainer (10): 1 Cyrus | Trainer (10): 1 Leaf | Trainer (10): 2 Poké Ball | Trainer (10): 2 Giant Cape,0.005400207131232431,0.4906832298136646
https://play.limitlesstcg.com/decks/palkia-ex-manaphy-a2?game=POCKET&format=standard&set=A2b,Pokémon (5): 2 Manaphy (A2-50) | Pokémon (5): 2 Palkia ex (A2-49) | Pokémon (5): 1 Origin Forme Palkia (A2a-23) | Trainer (15): 2 Professor's Research | Trainer (15): 2 Misty | Trainer (15): 2 Irida | Trainer (15): 2 Leaf | Trainer (15): 1 Sabrina | Trainer (15): 1 Cyrus | Trainer (15): 1 Red | Trainer (15): 2 Poké Ball | Trainer (15): 2 Giant Cape,0.004882379050155349,0.5047923322683706
https://play.limitlesstcg.com/decks/giratina-ex-a2b-dragonite-a1?game=POCKET&format=standard&set=A2b,Pokémon (10): 2 Dratini (A1-183) | Pokémon (10): 2 Dragonair (A1-184) | Pokémon (10): 2 Dragonite (A1-185) | Pokémon (10): 2 Giratina ex (A2b-35) | Pokémon (10): 2 Druddigon (A1a-56) | Trainer (10): 2 Professor's Research | Trainer (10): 2 Leaf | Trainer (10): 1 Iono | Trainer (10): 1 Irida | Trainer (10): 2 Poké Ball | Trainer (10): 1 Pokémon Communication | Trainer (10): 1 Rocky Helmet,0.004882379050155349,0.45544554455445546
https://play.limitlesstcg.com/decks/mewtwo-ex-a1-giratina-ex-a2b?game=POCKET&format=standard&set=A2b,Pokémon (4): 2 Giratina ex (A2b-35) | Pokémon (4): 2 Mewtwo ex (A1-129) | Trainer (16): 2 Dawn | Trainer (16): 1 Red | Trainer (16): 1 Sabrina | Trainer (16): 1 Giovanni | Trainer (16): 1 Blue | Trainer (16): 1 Leaf | Trainer (16): 1 Cyrus | Trainer (16): 2 Poké Ball | Trainer (16): 2 Potion | Trainer (16): 1 Red Card | Trainer (16): 2 Rocky Helmet | Trainer (16): 1 Giant Cape,0.004586477289539872,0.46511627906976744
https://play.limitlesstcg.com/decks/charizard-ex-a2b-moltres-ex-a1?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Charmander (A2b-8) | Pokémon (8): 2 Charmeleon (A2b-9) | Pokémon (8): 1 Charizard ex (A2b-10) | Pokémon (8): 1 Charizard ex (A1-36) | Pokémon (8): 2 Moltres ex (A1-47) | Trainer (12): 2 Professor's Research | Trainer (12): 1 Iono | Trainer (12): 1 Sabrina | Trainer (12): 1 Dawn | Trainer (12): 2 Pokémon Communication | Trainer (12): 2 Poké Ball | Trainer (12): 1 X Speed | Trainer (12): 2 Giant Cape,0.004586477289539872,0.45454545454545453
https://play.limitlesstcg.com/decks/exeggutor-ex-a1-arceus-ex-a2a?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Exeggcute (A1-21) | Pokémon (8): 2 Exeggutor ex (A1-23) | Pokémon (8): 2 Carnivine (A2a-9) | Pokémon (8): 2 Arceus ex (A2a-71) | Trainer (12): 2 Professor's Research | Trainer (12): 1 Leaf | Trainer (12): 1 Cyrus | Trainer (12): 1 Sabrina | Trainer (12): 1 Giovanni | Trainer (12): 1 Erika | Trainer (12): 1 Team Rocket Grunt | Trainer (12): 2 Poké Ball | Trainer (12): 1 Rocky Helmet | Trainer (12): 1 Giant Cape,0.0043645509690782664,0.4929078014184397
https://play.limitlesstcg.com/decks/meowscarada-a2b-arceus-ex-a2a?game=POCKET&format=standard&set=A2b,Pokémon (10): 2 Sprigatito (A2b-5) | Pokémon (10): 2 Floragato (A2b-6) | Pokémon (10): 2 Meowscarada (A2b-7) | Pokémon (10): 2 Carnivine (A2a-9) | Pokémon (10): 1 Arceus (A2a-70) | Pokémon (10): 1 Arceus ex (A2a-71) | Trainer (10): 2 Professor's Research | Trainer (10): 1 Sabrina | Trainer (10): 1 Cyrus | Trainer (10): 1 Leaf | Trainer (10): 1 Red | Trainer (10): 1 Giovanni | Trainer (10): 2 Poké Ball | Trainer (10): 1 Giant Cape,0.004290575528924397,0.4897959183673469
https://play.limitlesstcg.com/decks/leafeon-ex-a2a-celebi-ex-a1a?game=POCKET&format=standard&set=A2b,Pokémon (5): 2 Eevee (A2-126) | Pokémon (5): 2 Leafeon ex (A2a-10) | Pokémon (5): 1 Celebi ex (A1a-3) | Trainer (15): 2 Professor's Research | Trainer (15): 2 Erika | Trainer (15): 1 Sabrina | Trainer (15): 1 Cyrus | Trainer (15): 1 Giovanni | Trainer (15): 2 Potion | Trainer (15): 2 Poké Ball | Trainer (15): 1 X Speed | Trainer (15): 1 Pokémon Communication | Trainer (15): 2 Giant Cape,0.004216600088770528,0.36018957345971564
https://play.limitlesstcg.com/decks/meowscarada-wigglytuff-a2b?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Sprigatito (A2b-5) | Pokémon (8): 2 Floragato (A2b-6) | Pokémon (8): 2 Meowscarada (A2b-7) | Pokémon (8): 1 Jigglypuff (P-A-22) | Pokémon (8): 1 Wigglytuff (A2b-61) | Trainer (12): 2 Professor's Research | Trainer (12): 2 Erika | Trainer (12): 1 Sabrina | Trainer (12): 1 Red | Trainer (12): 1 Cyrus | Trainer (12): 1 Team Rocket Grunt | Trainer (12): 2 Poké Ball | Trainer (12): 2 Giant Cape,0.00406864920846279,0.45977011494252873
https://play.limitlesstcg.com/decks/dialga-ex-a2-gholdengo-a2b?game=POCKET&format=standard&set=A2b,Pokémon (6): 2 Gimmighoul (A2b-36) | Pokémon (6): 2 Gholdengo (A2b-57) | Pokémon (6): 2 Dialga ex (A2-119) | Trainer (14): 2 Professor's Research | Trainer (14): 2 Leaf | Trainer (14): 1 Sabrina | Trainer (14): 1 Cyrus | Trainer (14): 1 Adaman | Trainer (14): 1 Pokémon Center Lady | Trainer (14): 1 Team Rocket Grunt | Trainer (14): 2 Poké Ball | Trainer (14): 1 Pokémon Communication | Trainer (14): 2 Giant Cape,0.00406864920846279,0.3684210526315789
https://play.limitlesstcg.com/decks/palkia-ex-a2?game=POCKET&format=standard&set=A2b,Pokémon (2): 2 Palkia ex (A2-49) | Trainer (18): 2 Irida | Trainer (18): 2 Misty | Trainer (18): 2 Professor's Research | Trainer (18): 1 Pokémon Center Lady | Trainer (18): 1 Red | Trainer (18): 1 Team Rocket Grunt | Trainer (18): 1 Cyrus | Trainer (18): 1 Sabrina | Trainer (18): 2 Potion | Trainer (18): 2 Poké Ball | Trainer (18): 1 Red Card | Trainer (18): 2 Giant Cape,0.0038467228880011838,0.47844827586206895
https://play.limitlesstcg.com/decks/magnezone-a2-pikachu-ex-a2b?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Magnemite (A1-97) | Pokémon (8): 2 Magneton (A1-98) | Pokémon (8): 2 Magnezone (A2-53) | Pokémon (8): 1 Pachirisu (A2b-25) | Pokémon (8): 1 Pikachu ex (A2b-22) | Trainer (12): 2 Professor's Research | Trainer (12): 1 Red | Trainer (12): 1 Dawn | Trainer (12): 1 Cyrus | Trainer (12): 1 Sabrina | Trainer (12): 1 Iono | Trainer (12): 2 Poké Ball | Trainer (12): 2 X Speed | Trainer (12): 1 Pokémon Communication,0.0038467228880011838,0.4700854700854701
https://play.limitlesstcg.com/decks/beedrill-ex-a2b?game=POCKET&format=standard&set=A2b,Pokémon (6): 2 Weedle (A2b-1) | Pokémon (6): 2 Kakuna (A2b-2) | Pokémon (6): 2 Beedrill ex (A2b-3) | Trainer (14): 2 Erika | Trainer (14): 2 Professor's Research | Trainer (14): 2 Team Rocket Grunt | Trainer (14): 1 Cyrus | Trainer (14): 1 Iono | Trainer (14): 1 Sabrina | Trainer (14): 2 Potion | Trainer (14): 1 Pokémon Communication | Trainer (14): 2 Giant Cape,0.0038467228880011838,0.4421052631578947
https://play.limitlesstcg.com/decks/paldean-clodsire-ex-grafaiai-a2b?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Paldean Wooper (A2b-47) | Pokémon (8): 2 Paldean Clodsire ex (A2b-48) | Pokémon (8): 2 Shroodle (A2b-50) | Pokémon (8): 2 Grafaiai (A2b-51) | Trainer (12): 2 Pokémon Center Lady | Trainer (12): 2 Professor's Research | Trainer (12): 1 Cyrus | Trainer (12): 1 Sabrina | Trainer (12): 2 Poké Ball | Trainer (12): 1 Pokémon Communication | Trainer (12): 1 X Speed | Trainer (12): 2 Giant Cape,0.003624796567539577,0.4222222222222222
https://play.limitlesstcg.com/decks/giratina-ex-a2b?game=POCKET&format=standard&set=A2b,Pokémon (2): 2 Giratina ex (A2b-35) | Trainer (18): 2 Professor's Research | Trainer (18): 2 Sabrina | Trainer (18): 2 Team Rocket Grunt | Trainer (18): 2 Pokémon Center Lady | Trainer (18): 1 Giovanni | Trainer (18): 1 Cyrus | Trainer (18): 1 Red | Trainer (18): 1 Blue | Trainer (18): 2 Potion | Trainer (18): 2 Poké Ball | Trainer (18): 2 Giant Cape,0.003550821127385708,0.4375
https://play.limitlesstcg.com/decks/gallade-ex-a2?game=POCKET&format=standard&set=A2b,Pokémon (9): 2 Ralts (A2-68) | Pokémon (9): 2 Kirlia (A2-69) | Pokémon (9): 2 Gallade ex (A2-95) | Pokémon (9): 1 Hitmonlee (A1-154) | Pokémon (9): 1 Marshadow (A1a-47) | Pokémon (9): 1 Hitmonchan (A1-155) | Trainer (11): 2 Professor's Research | Trainer (11): 2 Cyrus | Trainer (11): 1 Sabrina | Trainer (11): 1 Red | Trainer (11): 1 Iono | Trainer (11): 2 Poké Ball | Trainer (11): 2 Pokémon Communication,0.003550821127385708,0.405
https://play.limitlesstcg.com/decks/wugtrio-ex-a2b-manaphy-a2?game=POCKET&format=standard&set=A2b,Pokémon (7): 2 Wiglett (A2b-18) | Pokémon (7): 2 Wugtrio ex (A2b-19) | Pokémon (7): 2 Manaphy (A2-50) | Pokémon (7): 1 Bruxish (A1-91) | Trainer (13): 2 Professor's Research | Trainer (13): 2 Misty | Trainer (13): 2 Irida | Trainer (13): 1 Team Rocket Grunt | Trainer (13): 1 Dawn | Trainer (13): 2 Poké Ball | Trainer (13): 1 Pokémon Communication | Trainer (13): 1 Giant Cape | Trainer (13): 1 Rocky Helmet,0.0032549193667702325,0.4419889502762431
https://play.limitlesstcg.com/decks/palkia-ex-a2-origin-forme-palkia-a2a?game=POCKET&format=standard&set=A2b,Pokémon (6): 2 Palkia ex (A2-49) | Pokémon (6): 2 Manaphy (A2-50) | Pokémon (6): 2 Origin Forme Palkia (A2a-23) | Trainer (14): 2 Professor's Research | Trainer (14): 2 Misty | Trainer (14): 2 Leaf | Trainer (14): 1 Irida | Trainer (14): 1 Sabrina | Trainer (14): 1 Team Rocket Grunt | Trainer (14): 1 Red | Trainer (14): 2 Poké Ball | Trainer (14): 1 Giant Cape | Trainer (14): 1 Rocky Helmet,0.0030329930463086257,0.5271739130434783
https://play.limitlesstcg.com/decks/exeggutor-ex-a1-celebi-ex-a1a?game=POCKET&format=standard&set=A2b,Pokémon (5): 2 Exeggcute (A1-21) | Pokémon (5): 2 Exeggutor ex (A1-23) | Pokémon (5): 1 Celebi ex (A1a-3) | Trainer (15): 2 Professor's Research | Trainer (15): 2 Sabrina | Trainer (15): 2 Erika | Trainer (15): 1 Cyrus | Trainer (15): 2 Poké Ball | Trainer (15): 2 Potion | Trainer (15): 1 Pokémon Communication | Trainer (15): 2 Rocky Helmet | Trainer (15): 1 Giant Cape,0.0030329930463086257,0.4787234042553192
https://play.limitlesstcg.com/decks/gyarados-ex-a1a-origin-forme-palkia-a2a?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Magikarp (A1a-17) | Pokémon (8): 2 Gyarados ex (A1a-18) | Pokémon (8): 2 Manaphy (A2-50) | Pokémon (8): 2 Origin Forme Palkia (A2a-23) | Trainer (12): 2 Professor's Research | Trainer (12): 2 Misty | Trainer (12): 1 Leaf | Trainer (12): 1 Cyrus | Trainer (12): 1 Sabrina | Trainer (12): 1 Red | Trainer (12): 2 Poké Ball | Trainer (12): 2 Giant Cape,0.0029590176061547566,0.5
https://play.limitlesstcg.com/decks/wugtrio-ex-a2b?game=POCKET&format=standard&set=A2b,Pokémon (4): 2 Wiglett (A2b-18) | Pokémon (4): 2 Wugtrio ex (A2b-19) | Trainer (16): 2 Professor's Research | Trainer (16): 2 Irida | Trainer (16): 2 Misty | Trainer (16): 2 Team Rocket Grunt | Trainer (16): 1 Cyrus | Trainer (16): 2 Poké Ball | Trainer (16): 2 Pokémon Communication | Trainer (16): 1 Potion | Trainer (16): 2 Giant Cape,0.0028850421660008875,0.445859872611465
https://play.limitlesstcg.com/decks/lucario-ex-a2b-lucario-a2?game=POCKET&format=standard&set=A2b,Pokémon (8): 2 Riolu (A2-91) | Pokémon (8): 2 Lucario ex (A2b-43) | Pokémon (8): 1 Lucario (A2-92) | Pokémon (8): 2 Sudowoodo (A2a-36) | Pokémon (8): 1 Marshadow (A1a-47) | Trainer (12): 2 Cyrus | Trainer (12): 2 Professor's Research | Trainer (12): 1 Red | Trainer (12): 1 Iono | Trainer (12): 1 Sabrina | Trainer (12): 2 Poké Ball | Trainer (12): 1 X Speed | Trainer (12): 2 Giant Cape,0.0027370912856931498,0.44508670520231214
https://play.limitlesstcg.com/decks/beedrill-ex-a2b-exeggutor-ex-a1?game=POCKET&format=standard&set=A2b,Pokémon (10): 2 Weedle (A1-8) | Pokémon (10): 2 Kakuna (A2b-2) | Pokémon (10): 2 Beedrill ex (A2b-3) | Pokémon (10): 2 Exeggcute (A1-21) | Pokémon (10): 2 Exeggutor ex (A1-23) | Trainer (10): 2 Professor's Research | Trainer (10): 1 Erika | Trainer (10): 1 Sabrina | Trainer (10): 1 Cyrus | Trainer (10): 2 Poké Ball | Trainer (10): 2 Pokémon Communication | Trainer (10): 1 Giant Cape,0.002589140405385412,0.5058823529411764
https://play.limitlesstcg.com/decks/mewtwo-ex-gardevoir-a1?game=POCKET&format=standard&set=A2b,Pokémon (9): 2 Ralts (A1-130) | Pokémon (9): 2 Kirlia (A1-131) | Pokémon (9): 2 Gardevoir (A1-132) | Pokémon (9): 2 Mewtwo ex (A1-129) | Pokémon (9): 1 Giratina ex (A2b-35) | Trainer (11): 2 Professor's Research | Trainer (11): 1 Red | Trainer (11): 1 Leaf | Trainer (11): 1 Sabrina | Trainer (11): 1 Pokémon Center Lady | Trainer (11): 2 Poké Ball | Trainer (11): 1 Pokémon Communication | Trainer (11): 1 Rocky Helmet | Trainer (11): 1 Giant Cape,0.002589140405385412,0.39751552795031053
