deck_url,pokemon,trainers,popularity,winrate
https://play.limitlesstcg.com/decks/articuno-ex-a1?game=POCKET&format=standard&set=A2b,2 Articuno ex (A1-84),"2 Cyrus, 2 Professor's Research, 2 Irida, 2 Misty, 1 Sabrina, 1 Red, 2 Poké Ball, 2 Potion, 1 Red Card, 2 Giant Cape, 1 Rocky Helmet",0.016636528028933,0.4722222222222222
https://play.limitlesstcg.com/decks/magnezone-skarmory-a2?game=POCKET&format=standard&set=A2b,"2 Magnemite (A2a-53), 2 Magneton (A1-98), 2 Magnezone (A2-53), 2 Skarmory (A2-111)","2 Professor's Research, 1 Cyrus, 1 Giovanni, 1 Sabrina, 1 Iono, 2 Poké Ball, 2 Giant Cape, 2 Rocky Helmet",0.015792646172393,0.523168908819133
https://play.limitlesstcg.com/decks/darkrai-ex-a2-greninja-a1?game=POCKET&format=standard&set=A2b,"2 Froakie (A1-87), 2 Frogadier (A1-88), 2 Greninja (A1-89), 2 Darkrai ex (A2-110), 2 Druddigon (A1a-56), 1 Giratina ex (A2b-35)","2 Professor's Research, 2 Cyrus, 1 Leaf, 1 Iono, 2 Poké Ball, 1 Giant Cape",0.0132610006027727,0.5215827338129496
https://play.limitlesstcg.com/decks/arceus-ex-carnivine-a2a?game=POCKET&format=standard&set=A2b,"2 Carnivine (A2a-9), 2 Arceus ex (A2a-71), 2 Rotom (A2a-35), 1 Shaymin (A2a-69)","2 Professor's Research, 1 Cyrus, 1 Sabrina, 1 Pokémon Center Lady, 1 Dawn, 1 Red, 1 Mars, 2 Poké Ball, 2 Rocky Helmet, 1 Giant Cape",0.0120554550934297,0.520242914979757
https://play.limitlesstcg.com/decks/darkrai-ex-a2-giratina-ex-a2b?game=POCKET&format=standard&set=A2b,"2 Darkrai ex (A2-110), 2 Druddigon (A1a-56), 1 Giratina ex (A2b-35)","2 Professor's Research, 2 Leaf, 2 Team Rocket Grunt, 1 Red, 1 Sabrina, 1 Cyrus, 2 Poké Ball, 1 Red Card, 2 Giant Cape, 1 Rocky Helmet",0.0097649186256781,0.5111111111111111
https://play.limitlesstcg.com/decks/arceus-ex-a2a-meowscarada-a2b?game=POCKET&format=standard&set=A2b,"2 Sprigatito (A2b-5), 2 Floragato (A2b-6), 2 Meowscarada (A2b-7), 2 Carnivine (A2a-9), 2 Arceus ex (A2a-71)","2 Professor's Research, 1 Sabrina, 1 Cyrus, 1 Red, 1 Iono, 1 Team Rocket Grunt, 1 Leaf, 2 Poké Ball",0.0096443640747438,0.5013698630136987
https://play.limitlesstcg.com/decks/magnezone-a2-meowscarada-a2b?game=POCKET&format=standard&set=A2b,"2 Sprigatito (A2b-5), 2 Floragato (A2b-6), 2 Meowscarada (A2b-7), 2 Magnemite (A2-51), 2 Magneton (A1-98), 2 Magnezone (A2-53)","2 Professor's Research, 1 Sabrina, 1 Cyrus, 1 Red, 2 Poké Ball, 1 Giant Cape",0.0085593731163351,0.550561797752809
https://play.limitlesstcg.com/decks/rampardos-a2-hitmonlee-a1?game=POCKET&format=standard&set=A2b,"2 Cranidos (A2-88), 2 Rampardos (A2-89), 2 Hitmonlee (A1-154), 1 Marshadow (A1a-47), 1 Farfetch'd (A1-198)","2 Professor's Research, 1 Red, 1 Sabrina, 1 Cyrus, 2 Skull Fossil, 2 Poké Ball, 2 X Speed, 1 Pokémon Communication",0.0081977094635322,0.5490196078431373
https://play.limitlesstcg.com/decks/wugtrio-ex-a2b-palkia-ex-a2?game=POCKET&format=standard&set=A2b,"2 Wiglett (A2b-18), 2 Wugtrio ex (A2b-19), 2 Manaphy (A2-50), 1 Palkia ex (A2-49)","2 Dawn, 2 Irida, 2 Professor's Research, 1 Iono, 2 Poké Ball, 2 X Speed, 1 Pokémon Communication, 1 Giant Cape",0.0078360458107293,0.4640522875816993
https://play.limitlesstcg.com/decks/darkrai-ex-magnezone-a2?game=POCKET&format=standard&set=A2b,"2 Magnemite (A2-51), 2 Magneton (A1-98), 2 Magnezone (A2-53), 2 Darkrai ex (A2-110), 1 Giratina ex (A2b-35), 1 Cyclizar (A2b-68)","2 Professor's Research, 1 Sabrina, 1 Red, 1 Cyrus, 1 Leaf, 2 Poké Ball, 2 Giant Cape",0.0075949367088607,0.4947368421052631
https://play.limitlesstcg.com/decks/charizard-ex-a2b-moltres-ex-a1?game=POCKET&format=standard&set=A2b,"2 Charmander (A2b-8), 2 Charmeleon (A2b-9), 1 Charizard ex (A2b-10), 1 Charizard ex (A1-36), 2 Moltres ex (A1-47)","2 Professor's Research, 1 Iono, 1 Sabrina, 1 Dawn, 2 Pokémon Communication, 2 Poké Ball, 1 X Speed, 2 Giant Cape",0.0062688366485834,0.4615384615384615
https://play.limitlesstcg.com/decks/mewtwo-ex-a1-giratina-ex-a2b?game=POCKET&format=standard&set=A2b,"2 Giratina ex (A2b-35), 2 Mewtwo ex (A1-129)","2 Dawn, 1 Red, 1 Sabrina, 1 Giovanni, 1 Blue, 1 Leaf, 1 Cyrus, 2 Poké Ball, 2 Potion, 1 Red Card, 2 Rocky Helmet, 1 Giant Cape",0.0060277275467148,0.4807692307692308
https://play.limitlesstcg.com/decks/leafeon-ex-a2a-celebi-ex-a1a?game=POCKET&format=standard&set=A2b,"2 Eevee (A2-126), 2 Leafeon ex (A2a-10), 1 Celebi ex (A1a-3)","2 Professor's Research, 2 Erika, 1 Sabrina, 1 Cyrus, 1 Giovanni, 2 Potion, 2 Poké Ball, 1 X Speed, 1 Pokémon Communication, 2 Giant Cape",0.0060277275467148,0.3582887700534759
https://play.limitlesstcg.com/decks/meowscarada-a2b-arceus-ex-a2a?game=POCKET&format=standard&set=A2b,"2 Sprigatito (A2b-5), 2 Floragato (A2b-6), 2 Meowscarada (A2b-7), 2 Carnivine (A2a-9), 1 Arceus (A2a-70), 1 Arceus ex (A2a-71)","2 Professor's Research, 1 Sabrina, 1 Cyrus, 1 Leaf, 1 Red, 2 Poké Ball, 1 Pokémon Communication, 1 Giant Cape",0.0059071729957805,0.50199203187251
https://play.limitlesstcg.com/decks/dialga-ex-a2-gholdengo-a2b?game=POCKET&format=standard&set=A2b,"2 Gimmighoul (A2b-36), 2 Gholdengo (A2b-57), 2 Dialga ex (A2-119)","2 Professor's Research, 2 Leaf, 1 Sabrina, 1 Cyrus, 1 Adaman, 1 Pokémon Center Lady, 1 Team Rocket Grunt, 2 Poké Ball, 1 Pokémon Communication, 2 Giant Cape",0.0059071729957805,0.3894230769230769
https://play.limitlesstcg.com/decks/palkia-ex-a2?game=POCKET&format=standard&set=A2b,2 Palkia ex (A2-49),"2 Irida, 2 Misty, 2 Professor's Research, 1 Pokémon Center Lady, 1 Red, 1 Team Rocket Grunt, 1 Cyrus, 1 Sabrina, 2 Potion, 2 Poké Ball, 1 Red Card, 2 Giant Cape",0.0056660638939119,0.4809523809523809
https://play.limitlesstcg.com/decks/meowscarada-wigglytuff-a2b?game=POCKET&format=standard&set=A2b,"2 Sprigatito (A2b-5), 2 Floragato (A2b-6), 2 Meowscarada (A2b-7), 1 Jigglypuff (P-A-22), 1 Wigglytuff (A2b-61)","2 Professor's Research, 2 Erika, 1 Sabrina, 1 Red, 1 Cyrus, 1 Team Rocket Grunt, 2 Poké Ball, 2 Giant Cape",0.0055455093429776,0.4769874476987448
https://play.limitlesstcg.com/decks/magnezone-a2-pikachu-ex-a2b?game=POCKET&format=standard&set=A2b,"2 Magnemite (A1-97), 2 Magneton (A1-98), 2 Magnezone (A2-53), 1 Pachirisu (A2b-25), 1 Pikachu ex (A2b-22)","2 Professor's Research, 1 Red, 1 Dawn, 1 Cyrus, 1 Sabrina, 1 Iono, 2 Poké Ball, 2 X Speed, 1 Pokémon Communication",0.0050632911392405,0.4723618090452261
https://play.limitlesstcg.com/decks/gallade-ex-a2?game=POCKET&format=standard&set=A2b,"2 Ralts (A2-68), 2 Kirlia (A2-69), 2 Gallade ex (A2-95), 1 Hitmonlee (A1-154), 1 Marshadow (A1a-47), 1 Hitmonchan (A1-155)","2 Professor's Research, 2 Cyrus, 1 Sabrina, 1 Red, 1 Iono, 2 Poké Ball, 2 Pokémon Communication",0.0048221820373719,0.4034090909090909
https://play.limitlesstcg.com/decks/beedrill-ex-a2b?game=POCKET&format=standard&set=A2b,"2 Weedle (A2b-1), 2 Kakuna (A2b-2), 2 Beedrill ex (A2b-3)","2 Erika, 2 Professor's Research, 2 Team Rocket Grunt, 1 Cyrus, 1 Iono, 1 Sabrina, 2 Potion, 1 Pokémon Communication, 2 Giant Cape",0.0045810729355033,0.463768115942029
https://play.limitlesstcg.com/decks/giratina-ex-a2b?game=POCKET&format=standard&set=A2b,2 Giratina ex (A2b-35),"2 Professor's Research, 2 Sabrina, 2 Team Rocket Grunt, 2 Pokémon Center Lady, 1 Giovanni, 1 Cyrus, 1 Red, 1 Blue, 2 Potion, 2 Poké Ball, 2 Giant Cape",0.004460518384569,0.4276729559748428
https://play.limitlesstcg.com/decks/paldean-clodsire-ex-grafaiai-a2b?game=POCKET&format=standard&set=A2b,"2 Paldean Wooper (A2b-47), 2 Paldean Clodsire ex (A2b-48), 2 Shroodle (A2b-50), 2 Grafaiai (A2b-51)","2 Pokémon Center Lady, 2 Professor's Research, 1 Cyrus, 1 Sabrina, 2 Poké Ball, 1 Pokémon Communication, 1 X Speed, 2 Giant Cape",0.0042194092827004,0.4425287356321839
https://play.limitlesstcg.com/decks/lucario-ex-a2b-lucario-a2?game=POCKET&format=standard&set=A2b,"2 Riolu (A2-91), 2 Lucario ex (A2b-43), 1 Lucario (A2-92), 2 Sudowoodo (A2a-36), 1 Marshadow (A1a-47)","2 Cyrus, 2 Professor's Research, 1 Red, 1 Iono, 1 Sabrina, 2 Poké Ball, 1 X Speed, 2 Giant Cape",0.0042194092827004,0.4424242424242424
https://play.limitlesstcg.com/decks/palkia-ex-a2-origin-forme-palkia-a2a?game=POCKET&format=standard&set=A2b,"2 Manaphy (A2-50), 2 Origin Forme Palkia (A2a-23), 2 Palkia ex (A2-49)","2 Professor's Research, 2 Misty, 2 Irida, 2 Leaf, 1 Cyrus, 1 Sabrina, 2 Poké Ball, 2 Giant Cape",0.0039783001808318,0.4927536231884058
https://play.limitlesstcg.com/decks/beedrill-ex-a2b-exeggutor-ex-a1?game=POCKET&format=standard&set=A2b,"2 Weedle (A1-8), 2 Kakuna (A2b-2), 2 Beedrill ex (A2b-3), 2 Exeggcute (A1-21), 2 Exeggutor ex (A1-23)","2 Professor's Research, 1 Erika, 1 Sabrina, 1 Cyrus, 2 Poké Ball, 2 Pokémon Communication, 1 Giant Cape",0.0038577456298975,0.5279503105590062
https://play.limitlesstcg.com/decks/wugtrio-ex-a2b-manaphy-a2?game=POCKET&format=standard&set=A2b,"2 Wiglett (A2b-18), 2 Wugtrio ex (A2b-19), 2 Manaphy (A2-50), 1 Articuno (A1-83)","2 Professor's Research, 2 Irida, 2 Dawn, 2 Poké Ball, 2 X Speed, 1 Pokémon Communication, 2 Giant Cape",0.0038577456298975,0.4186046511627907
https://play.limitlesstcg.com/decks/giratina-ex-a2b-dragonite-a1?game=POCKET&format=standard&set=A2b,"2 Dratini (A1-183), 2 Dragonair (A1-184), 2 Dragonite (A1-185), 2 Giratina ex (A2b-35), 2 Druddigon (A1a-56)","2 Professor's Research, 2 Leaf, 1 Iono, 1 Irida, 2 Poké Ball, 1 Pokémon Communication, 1 Rocky Helmet",0.0037371910789632,0.5
https://play.limitlesstcg.com/decks/gyarados-ex-a1a-origin-forme-palkia-a2a?game=POCKET&format=standard&set=A2b,"2 Magikarp (A1a-17), 2 Gyarados ex (A1a-18), 2 Origin Forme Palkia (A2a-23), 2 Manaphy (A2-50)","2 Professor's Research, 2 Leaf, 1 Pokémon Center Lady, 1 Irida, 1 Red, 2 Poké Ball, 1 Pokémon Communication, 2 Rocky Helmet",0.0034960819770946,0.4927536231884058
https://play.limitlesstcg.com/decks/wugtrio-ex-a2b?game=POCKET&format=standard&set=A2b,"2 Wiglett (A2b-18), 2 Wugtrio ex (A2b-19)","2 Professor's Research, 2 Irida, 2 Misty, 2 Team Rocket Grunt, 1 Cyrus, 2 Poké Ball, 2 Pokémon Communication, 1 Potion, 2 Giant Cape",0.0034960819770946,0.465648854961832
https://play.limitlesstcg.com/decks/palkia-ex-manaphy-a2?game=POCKET&format=standard&set=A2b,"2 Manaphy (A2-50), 2 Palkia ex (A2-49), 1 Origin Forme Palkia (A2a-23)","2 Professor's Research, 2 Misty, 2 Irida, 2 Leaf, 1 Sabrina, 1 Cyrus, 1 Red, 2 Poké Ball, 2 Giant Cape",0.0033755274261603,0.5467625899280576
https://play.limitlesstcg.com/decks/exeggutor-ex-a1-arceus-ex-a2a?game=POCKET&format=standard&set=A2b,"2 Exeggcute (A1-21), 2 Exeggutor ex (A1-23), 2 Carnivine (A2a-9), 2 Arceus ex (A2a-71)","2 Professor's Research, 1 Leaf, 1 Cyrus, 1 Sabrina, 1 Giovanni, 1 Erika, 1 Team Rocket Grunt, 2 Poké Ball, 1 Rocky Helmet, 1 Giant Cape",0.0033755274261603,0.4626865671641791
https://play.limitlesstcg.com/decks/giratina-ex-a2b-greninja-a1?game=POCKET&format=standard&set=A2b,"2 Froakie (A1-87), 2 Frogadier (A1-88), 2 Greninja (A1-89), 2 Druddigon (A1a-56), 2 Giratina ex (A2b-35)","2 Professor's Research, 2 Cyrus, 1 Leaf, 1 Iono, 2 Poké Ball, 1 Giant Cape, 1 Rocky Helmet",0.0033755274261603,0.4272727272727272
https://play.limitlesstcg.com/decks/exeggutor-ex-a1-celebi-ex-a1a?game=POCKET&format=standard&set=A2b,"2 Exeggcute (A1-21), 2 Exeggutor ex (A1-23), 1 Celebi ex (A1a-3)","2 Professor's Research, 2 Sabrina, 2 Erika, 1 Cyrus, 2 Poké Ball, 2 Potion, 1 Pokémon Communication, 2 Rocky Helmet, 1 Giant Cape",0.003254972875226,0.488
https://play.limitlesstcg.com/decks/giratina-ex-a2b-arceus-ex-a2a?game=POCKET&format=standard&set=A2b,"2 Giratina ex (A2b-35), 2 Arceus ex (A2a-71), 1 Shaymin (A2-22)","2 Red, 2 Professor's Research, 2 Dawn, 1 Sabrina, 1 Cyrus, 2 Potion, 2 Poké Ball, 2 Rocky Helmet, 1 Giant Cape",0.003254972875226,0.4705882352941176
https://play.limitlesstcg.com/decks/tinkaton-ex-a2b-skarmory-a2?game=POCKET&format=standard&set=A2b,"2 Tinkatink (A2b-52), 2 Tinkatuff (A2b-53), 2 Tinkaton ex (A2b-54), 2 Skarmory (A2-111)","2 Professor's Research, 1 Team Rocket Grunt, 1 Cyrus, 1 Sabrina, 2 Poké Ball, 1 X Speed, 1 Pokémon Communication, 2 Rocky Helmet, 1 Giant Cape",0.0030138637733574,0.4380952380952381
https://play.limitlesstcg.com/decks/mewtwo-ex-gardevoir-a1?game=POCKET&format=standard&set=A2b,"2 Ralts (A1-130), 2 Kirlia (A1-131), 2 Gardevoir (A1-132), 2 Mewtwo ex (A1-129), 1 Giratina ex (A2b-35)","2 Professor's Research, 1 Red, 1 Leaf, 1 Sabrina, 1 Pokémon Center Lady, 2 Poké Ball, 1 Pokémon Communication, 1 Rocky Helmet, 1 Giant Cape",0.0030138637733574,0.4188034188034188
https://play.limitlesstcg.com/decks/darkrai-ex-a2-arceus-ex-a2a?game=POCKET&format=standard&set=A2b,"2 Darkrai ex (A2-110), 2 Druddigon (A1a-56), 2 Arceus ex (A2a-71), 1 Shaymin (A2-22)","2 Professor's Research, 2 Leaf, 1 Cyrus, 1 Mars, 1 Red, 1 Sabrina, 2 Poké Ball, 1 Pokémon Communication, 2 Giant Cape",0.0028933092224231,0.5474452554744526
https://play.limitlesstcg.com/decks/giratina-ex-a2b-magnezone-a2?game=POCKET&format=standard&set=A2b,"2 Magnemite (A2-51), 2 Magneton (A1-98), 2 Magnezone (A2-53), 2 Giratina ex (A2b-35), 2 Druddigon (A1a-56)","2 Professor's Research, 2 Leaf, 2 Red, 2 Poké Ball, 2 Rocky Helmet",0.0028933092224231,0.5102040816326531
https://play.limitlesstcg.com/decks/dialga-ex-a2-giratina-ex-a2b?game=POCKET&format=standard&set=A2b,"2 Giratina ex (A2b-35), 2 Dialga ex (A2-119), 2 Arceus ex (A2a-71)","2 Dawn, 2 Red, 2 Professor's Research, 1 Team Rocket Grunt, 1 Leaf, 1 Mars, 2 Poké Ball, 2 Giant Cape, 1 Rocky Helmet",0.0027727546714888,0.4672897196261682
https://play.limitlesstcg.com/decks/pikachu-ex-a2b-magnezone-a2?game=POCKET&format=standard&set=A2b,"2 Magnemite (A1-97), 2 Magneton (A1-98), 2 Magnezone (A2-53), 2 Pachirisu (A2b-25), 2 Pikachu ex (A2b-22)","2 Professor's Research, 1 Sabrina, 1 Cyrus, 1 Red, 2 X Speed, 2 Poké Ball, 1 Pokémon Communication",0.0027727546714888,0.4545454545454545
https://play.limitlesstcg.com/decks/gyarados-ex-a1a-palkia-ex-a2?game=POCKET&format=standard&set=A2b,"2 Magikarp (A1a-17), 2 Gyarados ex (A1a-18), 2 Manaphy (A2-50), 1 Palkia ex (A2-49), 1 Articuno (A1-83)","2 Misty, 2 Professor's Research, 1 Red, 1 Iono, 1 Irida, 1 Mars, 2 Poké Ball, 1 Giant Cape, 1 Rocky Helmet",0.0025316455696202,0.5360824742268041
https://play.limitlesstcg.com/decks/gallade-ex-lucario-a2?game=POCKET&format=standard&set=A2b,"2 Ralts (A2-68), 2 Kirlia (A2-69), 2 Gallade ex (A2-95), 1 Riolu (A2-91), 1 Riolu (A2b-42), 2 Lucario (A2-92), 1 Marshadow (A1a-47), 1 Hitmonlee (A1-154)","2 Professor's Research, 1 Sabrina, 1 Cyrus, 2 Poké Ball, 1 X Speed, 1 Pokémon Communication",0.0025316455696202,0.3146067415730337
https://play.limitlesstcg.com/decks/palkia-ex-a2-vaporeon-a1a?game=POCKET&format=standard&set=A2b,"2 Eevee (A1a-61), 2 Vaporeon (A1a-19), 2 Palkia ex (A2-49), 2 Manaphy (A2-50)","2 Professor's Research, 1 Cyrus, 1 Leaf, 1 Misty, 1 Iono, 1 Red, 1 Irida, 2 Poké Ball, 2 Giant Cape",0.0024110910186859,0.55
https://play.limitlesstcg.com/decks/starmie-ex-a1-palkia-ex-a2?game=POCKET&format=standard&set=A2b,"2 Staryu (A1-74), 2 Starmie ex (A1-76), 1 Palkia ex (A2-49)","2 Irida, 2 Professor's Research, 2 Misty, 1 Sabrina, 1 Cyrus, 1 Team Rocket Grunt, 2 Poké Ball, 1 Pokémon Communication, 1 Potion, 2 Giant Cape",0.0022905364677516,0.3846153846153846
https://play.limitlesstcg.com/decks/meowscarada-a2b-snorlax-a2a?game=POCKET&format=standard&set=A2b,"2 Sprigatito (A2b-5), 2 Floragato (A2b-6), 1 Meowscarada (A2b-7), 2 Snorlax (A2a-63)","2 Barry, 2 Professor's Research, 2 Erika, 2 Red, 2 Poké Ball, 1 Pokémon Communication, 2 Giant Cape",0.002049427365883,0.4729729729729729
https://play.limitlesstcg.com/decks/wugtrio-ex-a2b-articuno-ex-a1?game=POCKET&format=standard&set=A2b,"2 Wiglett (A2b-18), 2 Wugtrio ex (A2b-19), 2 Manaphy (A2-50), 1 Articuno ex (A1-84)","2 Professor's Research, 2 Misty, 1 Irida, 1 Dawn, 1 Iono, 2 Poké Ball, 2 X Speed, 1 Pokémon Communication, 1 Giant Cape",0.0019288728149487,0.4875
https://play.limitlesstcg.com/decks/beedrill-ex-meowscarada-a2b?game=POCKET&format=standard&set=A2b,"2 Sprigatito (A2b-5), 2 Floragato (A2b-6), 2 Meowscarada (A2b-7), 2 Weedle (A2b-1), 2 Kakuna (A2b-2), 2 Beedrill ex (A2b-3)","2 Professor's Research, 2 Erika, 1 Cyrus, 1 Sabrina, 1 Poké Ball, 1 Giant Cape",0.0019288728149487,0.4078947368421052
https://play.limitlesstcg.com/decks/magnezone-a2-hitmonlee-a1?game=POCKET&format=standard&set=A2b,"2 Magnemite (A2-51), 2 Magneton (A1-98), 2 Magnezone (A2-53), 2 Hitmonlee (A1-154), 1 Marshadow (A1a-47), 1 Sudowoodo (A2a-36)","2 Professor's Research, 2 Cyrus, 1 Iono, 2 Poké Ball, 2 X Speed, 1 Giant Cape",0.0018083182640144,0.5774647887323944
https://play.limitlesstcg.com/decks/blastoise-ex-a1-manaphy-a2?game=POCKET&format=standard&set=A2b,"2 Squirtle (A1-53), 2 Wartortle (A1-54), 2 Blastoise ex (A1-56), 2 Manaphy (A2-50), 1 Snorlax (A2a-63), 1 Origin Forme Palkia (A2a-23)","2 Professor's Research, 1 Misty, 1 Barry, 1 Red, 1 Irida, 2 Poké Ball, 1 Pokémon Communication, 1 Giant Cape",0.0018083182640144,0.4117647058823529
https://play.limitlesstcg.com/decks/meowscarada-a2b?game=POCKET&format=standard&set=A2b,"2 Sprigatito (A2b-5), 2 Floragato (A2b-6), 2 Meowscarada (A2b-7), 1 Caterpie (A1-5)","2 Professor's Research, 2 Erika, 2 Red, 1 Sabrina, 1 Cyrus, 2 Poké Ball, 1 Pokémon Communication, 1 Giant Cape, 1 Rocky Helmet",0.0018083182640144,0.4
https://play.limitlesstcg.com/decks/garchomp-ex-a2a-lucario-ex-a2b?game=POCKET&format=standard&set=A2b,"2 Gible (A2a-45), 2 Gabite (A2a-46), 2 Garchomp ex (A2a-47), 2 Riolu (A2b-42), 2 Lucario ex (A2b-43)","2 Red, 2 Professor's Research, 1 Cyrus, 1 Sabrina, 2 Poké Ball, 1 Rocky Helmet, 1 Giant Cape",0.0018083182640144,0.3389830508474576
https://play.limitlesstcg.com/decks/celebi-ex-serperior-a1a?game=POCKET&format=standard&set=A2b,"2 Snivy (A1a-4), 2 Servine (A1a-5), 2 Serperior (A1a-6), 2 Celebi ex (A1a-3), 1 Exeggcute (A1-21), 1 Exeggutor ex (A1-23), 1 Shaymin (A2-22)","2 Professor's Research, 1 Sabrina, 1 Erika, 2 Poké Ball, 1 Pokémon Communication, 1 Potion, 1 Rocky Helmet",0.0016877637130801,0.4230769230769231
https://play.limitlesstcg.com/decks/garchomp-ex-a2a-gallade-ex-a2?game=POCKET&format=standard&set=A2b,"1 Riolu (A2-91), 1 Riolu (A2b-42), 2 Lucario (A2-92), 1 Ralts (A1-130), 1 Kirlia (A2-69), 1 Gallade ex (A2-95), 1 Gible (A2a-45), 1 Gabite (A2a-46), 1 Garchomp ex (A2a-47)","2 Professor's Research, 1 Sabrina, 1 Cyrus, 1 Giovanni, 2 Poké Ball, 1 Pokémon Communication, 1 Potion, 1 Rocky Helmet",0.0016877637130801,0.365079365079365
https://play.limitlesstcg.com/decks/gyarados-ex-a1a-greninja-a1?game=POCKET&format=standard&set=A2b,"2 Froakie (A1-87), 2 Frogadier (A1-88), 2 Greninja (A1-89), 2 Magikarp (A1a-17), 2 Gyarados ex (A1a-18), 2 Druddigon (A1a-56)","2 Professor's Research, 2 Leaf, 1 Misty, 2 Poké Ball, 1 Potion",0.0015672091621458,0.515625
https://play.limitlesstcg.com/decks/palkia-ex-a2-arceus-ex-a2a?game=POCKET&format=standard&set=A2b,"2 Palkia ex (A2-49), 2 Manaphy (A2-50), 1 Arceus ex (A2a-71), 1 Shaymin (A2a-69), 1 Rotom (A2a-35)","2 Professor's Research, 2 Dawn, 1 Cyrus, 1 Team Rocket Grunt, 1 Red, 1 Sabrina, 1 Misty, 2 Poké Ball, 2 Giant Cape",0.0015672091621458,0.5
